labels,dur_v,dur_c,dur_utterance,dur_v_norm,dur_c_norm,dur_v_norm_word,dur_c_norm_word,dur_following_sound,dur_word,vc_ratio,variety,speaker,target_word,rate,target_sound,preceding_vowel,following_sound,second_next_sound,bundle_name,target_sound_start,target_sound_end,manner_of_articulation,place_of_articulation,vowel_quality,word_group,vowel_height,dur_aspiration,dur_c_aspiration,category,non_word,age,F1,F2,release_type,legal,speaker_group,standard_dialect_continuum,consonant_strength,vowel_length
Rabbi,69.50113378684807,57.00680272108832,874.7845804988663,0.07944942713463632,0.06516667530716976,0.2568507500209503,0.21067627587362733,14.557823129251688,270.5895691609977,0.5493816096074571,SD,SD_0002,Rabbi,normal,b,a,_h,i,SD_0002_Rabbi_normal_03,754.8412698412699,811.8480725623582,stop,labial,a-like,rABe,low,14.557823129251688,71.56462585034001,VC,FALSE,Y,828,1569,oral,legal,Y_SD,3,Lenis,Short
Rabbi,69.16099773242627,50.06802721088445,880.9523809523808,0.07850707850707847,0.05683397683397695,0.2541878489874156,0.18401533461121805,86.39455782312916,272.0861678004534,0.5800684670977552,SD,SD_0002,Rabbi,normal,b,a,i,v,SD_0002_Rabbi_normal_04,811.8027210884353,861.8707482993198,stop,labial,a-like,rABe,low,0,50.06802721088445,VC,FALSE,Y,751,1532,oral,legal,Y_SD,3,Lenis,Short
Rabbi,81.29251700680277,54.82993197278904,925.079365079365,0.08787626237866464,0.05927051671732515,0.29513460113608325,0.19906149666584322,8.344671201814094,275.4421768707482,0.5972013993003503,SD,SD_0002,Rabbi,normal,b,a,_h,i,SD_0002_Rabbi_normal_05,788.968253968254,843.798185941043,stop,labial,a-like,rABe,low,8.344671201814094,63.174603174603135,VC,FALSE,Y,800,1567,oral,legal,Y_SD,3,Lenis,Short
Tigger,42.67573696145121,46.8934240362812,1051.9501133786848,0.0405682136621327,0.04457761203681751,0.1402384500745155,0.15409836065573776,97.82312925170072,304.3083900226758,0.4764556962025313,SD,SD_0002,Tigger,normal,g,I,6,g,SD_0002_Tigger_normal_01,951.235827664399,998.1292517006802,stop,velar,i-like,tIGer,high,0,46.8934240362812,VC,FALSE,Y,458,2408,oral,legal,Y_SD,3,Lenis,Short
Tigger,30.99773242630397,31.22448979591843,888.2086167800453,0.034899157518509194,0.03515445494000518,0.10467876560226703,0.10544452101998644,20.793650793650727,296.1224489795918,0.4981778425655981,SD,SD_0002,Tigger,normal,g,I,_h,6,SD_0002_Tigger_normal_02,817.8798185941043,849.1043083900228,stop,velar,i-like,tIGer,high,20.793650793650727,52.01814058956916,VC,FALSE,Y,444,2648,oral,legal,Y_SD,3,Lenis,Short
Tigger,22.040816326530603,28.25396825396831,894.7619047619048,0.02463316353683569,0.03157708000709603,0.08380032761444949,0.10742305371152706,26.507936507936392,263.015873015873,0.4382326420198371,SD,SD_0002,Tigger,normal,g,I,_h,6,SD_0002_Tigger_normal_03,758.3560090702948,786.6099773242631,stop,velar,i-like,tIGer,high,26.507936507936392,54.7619047619047,VC,FALSE,Y,436,2495,oral,legal,Y_SD,3,Lenis,Short
Tigger,31.56462585034012,34.263038548752775,944.6938775510205,0.0334125441059984,0.03626893257483011,0.11147593497237118,0.12100584607992287,17.34693877551024,283.1519274376418,0.4795039614192218,SD,SD_0002,Tigger,normal,g,I,_h,6,SD_0002_Tigger_normal_04,847.2902494331066,881.5532879818594,stop,velar,i-like,tIGer,high,17.34693877551024,51.609977324263014,VC,FALSE,Y,438,2417,oral,legal,Y_SD,3,Lenis,Short
Tigger,22.562358276643977,36.30385487528349,937.7324263038549,0.024060550369976286,0.038714513710886536,0.08196046128500817,0.13187808896210887,23.650793650793617,275.2834467120182,0.3832819722650227,SD,SD_0002,Tigger,normal,g,I,_h,6,SD_0002_Tigger_normal_05,729.0589569160998,765.3628117913833,stop,velar,i-like,tIGer,high,23.650793650793617,59.95464852607711,VC,FALSE,Y,376,2531,oral,legal,Y_SD,3,Lenis,Short
Widder,47.91383219954639,30.340136054421805,1141.6780045351475,0.041967903392388886,0.026575037737348088,0.19387099733920515,0.12276355628956807,17.619047619047592,247.142857142857,0.6122862938278752,SD,SD_0002,Widder,normal,d,I,_h,6,SD_0002_Widder_normal_01,891.0544217687075,921.3945578231293,stop,alveolar,i-like,BIDer,high,17.619047619047592,47.9591836734694,VC,FALSE,Y,506,1891,oral,legal,Y_SD,3,Lenis,Short
Widder,41.08843537414964,45.55555555555554,1052.4489795918366,0.03904078598668475,0.04328528644991704,0.17116946911014547,0.1897789533345929,20.181405895691682,240.04535147392278,0.4742214080083747,SD,SD_0002,Widder,normal,d,I,_h,6,SD_0002_Widder_normal_02,943.59410430839,989.1496598639455,stop,alveolar,i-like,BIDer,high,20.181405895691682,65.73696145124723,VC,FALSE,Y,484,1917,oral,legal,Y_SD,3,Lenis,Short
Widder,48.6848072562359,27.709750566893376,936.3945578231294,0.051991766557694705,0.029591960285748824,0.23892722012018738,0.13598931671488965,10.770975056689394,203.76417233560085,0.6372810923122596,SD,SD_0002,Widder,normal,d,I,_h,6,SD_0002_Widder_normal_03,770.9183673469388,798.6281179138322,stop,alveolar,i-like,BIDer,high,10.770975056689394,38.48072562358277,VC,FALSE,Y,515,1921,oral,legal,Y_SD,3,Lenis,Short
Widder,54.92063492063494,21.88208616780048,1033.1065759637188,0.053160667251975435,0.021180860403863064,0.22842591719324726,0.09101197774214856,12.176870748299393,240.4308390022676,0.7150870977266015,SD,SD_0002,Widder,normal,d,I,_h,6,SD_0002_Widder_normal_04,806.6553287981859,828.5374149659864,stop,alveolar,i-like,BIDer,high,12.176870748299393,34.05895691609987,VC,FALSE,Y,541,1912,oral,legal,Y_SD,3,Lenis,Short
Widder,34.39909297052145,23.514739229025054,979.0249433106576,0.035136074116965746,0.02401852924145929,0.14592150827241204,0.09974990380915781,22.312925170067956,235.73696145124723,0.5939702427564587,SD,SD_0002,Widder,normal,d,I,_h,6,SD_0002_Widder_normal_05,1086.859410430839,1110.374149659864,stop,alveolar,i-like,BIDer,high,22.312925170067956,45.82766439909301,VC,FALSE,Y,483,1852,oral,legal,Y_SD,3,Lenis,Short
Pudding,58.32199546485265,33.24263038548747,1194.2176870748299,0.048836988512294725,0.027836323934301674,0.1705570291777189,0.09721485411140564,9.002267573696145,341.95011337868493,0.6369489846458648,SD,SD_0003,Pudding,normal,d,U,_h,I,SD_0003_Pudding_normal_01,1027.108843537415,1060.3514739229024,stop,alveolar,u-like,BUD-,high,9.002267573696145,42.24489795918362,VC,FALSE,Y,499,1256,oral,legal,Y_SD,3,Lenis,Short
Pudding,46.96145124716554,52.58503401360554,1244.8979591836735,0.037723132969034616,0.04224043715847002,0.12756390514320914,0.14283954419464148,13.310657596371584,368.14058956916097,0.47175398633257365,SD,SD_0003,Pudding,normal,d,U,_h,I,SD_0003_Pudding_normal_02,1229.0362811791383,1281.6213151927439,stop,alveolar,u-like,BUD-,high,13.310657596371584,65.89569160997712,VC,FALSE,Y,474,1204,oral,legal,Y_SD,3,Lenis,Short
Pudding,46.8934240362812,36.48526077097506,1095.7369614512472,0.04279624187740576,0.03329746285335872,0.1409583532138232,0.10967214232158676,10.385487528344584,332.67573696145143,0.5624150122382378,SD,SD_0003,Pudding,normal,d,U,_h,I,SD_0003_Pudding_normal_03,985.7256235827664,1022.2108843537414,stop,alveolar,u-like,BUD-,high,10.385487528344584,46.870748299319644,VC,FALSE,Y,478,1358,oral,legal,Y_SD,3,Lenis,Short
Pudding,51.56462585034012,46.009070294784465,1069.5011337868482,0.0482137177992155,0.043019187957171516,0.1572287907073221,0.1402890133443957,12.811791383220111,327.9591836734694,0.5284685103416227,SD,SD_0003,Pudding,normal,d,U,_h,I,SD_0003_Pudding_normal_04,953.3446712018141,999.3537414965986,stop,alveolar,u-like,BUD-,high,12.811791383220111,58.820861678004576,VC,FALSE,Y,498,1235,oral,legal,Y_SD,3,Lenis,Short
Pudding,53.58276643990928,50.11337868480746,1125.1927437641723,0.047620966929324264,0.04453759496987181,0.1542126215493049,0.14422763166481817,10.181405895691569,347.46031746031747,0.5167286245353149,SD,SD_0003,Pudding,normal,d,U,_h,I,SD_0003_Pudding_normal_05,1047.4943310657595,1097.607709750567,stop,alveolar,u-like,BUD-,high,10.181405895691569,60.29478458049903,VC,FALSE,Y,516,1296,oral,legal,Y_SD,3,Lenis,Short
Rabbi,115.03401360544217,37.913832199546505,1108.0272108843537,0.10381876227897838,0.03421741977734121,0.3832439374480621,0.12631260859711418,86.87074829931976,300.15873015873024,0.7521126760563379,SD,SD_0003,Rabbi,normal,b,a,i,v,SD_0003_Rabbi_normal_01,1083.0272108843537,1120.9410430839002,stop,labial,a-like,rABe,low,0,37.913832199546505,VC,FALSE,Y,792,1414,oral,legal,Y_SD,3,Lenis,Short
Rabbi,103.06122448979602,57.4829931972788,1082.4263038548752,0.09521315596522478,0.05310568765057076,0.3429670993057655,0.19129188047087195,14.421768707483125,300.4988662131519,0.6419491525423735,SD,SD_0003,Rabbi,normal,b,a,_h,i,SD_0003_Rabbi_normal_02,1106.655328798186,1164.1383219954648,stop,labial,a-like,rABe,low,14.421768707483125,71.90476190476193,VC,FALSE,Y,791,1386,oral,legal,Y_SD,3,Lenis,Short
Rabbi,89.29705215419506,69.2290249433106,995.5328798185941,0.08969774275106489,0.06953966699314393,0.29635761589403986,0.22975617098133633,57.93650793650795,301.3151927437642,0.563295665856101,SD,SD_0003,Rabbi,normal,b,a,i,v,SD_0003_Rabbi_normal_03,934.7732426303855,1004.0022675736961,stop,labial,a-like,rABe,low,0,69.2290249433106,VC,FALSE,Y,725,1409,oral,legal,Y_SD,3,Lenis,Short
Rabbi,91.58730158730157,65.41950113378675,987.9591836734694,0.09270352773761158,0.06621680552686533,0.3000742942050519,0.2143387815750368,76.50793650793662,305.21541950113385,0.5833333333333336,SD,SD_0003,Rabbi,normal,b,a,i,v,SD_0003_Rabbi_normal_04,973.8208616780046,1039.2403628117913,stop,labial,a-like,rABe,low,0,65.41950113378675,VC,FALSE,Y,725,1352,oral,legal,Y_SD,3,Lenis,Short
