"F1" "F2" "age" "spk" "gender" "word" "initial" "DCT0" "DCT1" "DCT2" "phoneme"
"64" 3.71769858308287 12.652510373444 "younger" "albr" "w" "cooed" "u:" 18.221114349316 -0.20593325800642 0.202635176427051 "u:"
"65" 3.47288194444444 12.7053164556962 "younger" "albr" "w" "cooed" "u:" 18.1404898880796 0.105376098336295 0.225181823324758 "u:"
"66" 3.76603256212511 13.1266583229036 "younger" "albr" "w" "cooed" "u:" 18.1535665544539 -0.0893284047346719 -0.0248076662753617 "u:"
"67" 3.39341463414634 12.0201356852103 "younger" "albr" "w" "cooed" "u:" 17.054978838896 0.251032598145098 0.352202289075865 "u:"
"68" 3.5714433880726 12.830396723829 "younger" "albr" "w" "cooed" "u:" 17.975295348362 0.211338540868499 0.0745004820805846 "u:"
"69" 3.55179930795848 12.8235083226633 "younger" "albr" "w" "cooed" "u:" 18.2948613028407 0.0427849076627896 0.167546187090597 "u:"
"70" 3.55179930795848 11.440237221124 "younger" "albr" "w" "cooed" "u:" 16.8208822410945 0.10173634657088 0.649747529421801 "u:"
"71" 3.19230228471002 13.6179277108434 "younger" "albr" "w" "queued" "ju:" 19.2983552040978 0.580476322575039 0.323977348097963 "ju:"
"72" 3.67888172043011 13.7686666666667 "younger" "albr" "w" "queued" "ju:" 18.9547625720227 0.747810406338237 0.258205518949943 "ju:"
"73" 3.70800687285223 13.4541274103002 "younger" "albr" "w" "queued" "ju:" 19.0957086805991 0.615085504290941 0.274128923273269 "ju:"
"74" 3.60084592145015 14.3698458748867 "younger" "albr" "w" "queued" "ju:" 19.521896778888 1.00093391979662 -0.209750213862998 "ju:"
"75" 3.58125269978402 14.2910426648414 "younger" "albr" "w" "queued" "ju:" 19.4485186011281 0.358895014164114 -0.351280816892269 "ju:"
"76" 3.35347294938918 13.9100376647834 "younger" "albr" "w" "queued" "ju:" 19.2796534119852 0.73424582721253 -0.0839216714362125 "ju:"
"77" 3.63993106419647 13.7208221797323 "younger" "albr" "w" "queued" "ju:" 18.9486067923608 0.762894698174589 0.00468687503990947 "ju:"
"78" 3.49266261925412 14.2416036655212 "younger" "albr" "w" "queued" "ju:" 19.431364688994 0.675122086251437 -0.257878382188989 "ju:"
"79" 3.56162559446606 13.996783543712 "younger" "albr" "w" "queued" "ju:" 19.4369359225261 0.443740372837625 -0.272253021296119 "ju:"
"80" 3.61062985332183 13.9680037488285 "younger" "albr" "w" "queued" "ju:" 19.2597622994989 1.04401355300076 -0.170487237128628 "ju:"
"81" 3.54196451752488 14.7056387665198 "younger" "albr" "w" "feed" "i:" 20.3347672662769 -0.37832531795432 -0.410933928624594 "i:"
"82" 3.34346573548669 14.6877652768586 "younger" "albr" "w" "feed" "i:" 20.444979955935 -0.474817285220393 -0.339523816649795 "i:"
"83" 3.75638234033433 14.6105351987564 "younger" "albr" "w" "feed" "i:" 19.9714792450633 -0.434004789523336 -0.406985893824159 "i:"
"84" 3.55179930795848 14.6286474501109 "younger" "albr" "w" "feed" "i:" 20.4312119126234 -0.6095153466 -0.250612118364059 "i:"
"85" 3.6301724137931 14.7992047192484 "younger" "albr" "w" "feed" "i:" 20.3251701177665 -0.459267683714381 -0.398868116426624 "i:"
"86" 2.96695652173913 14.7234572245437 "younger" "albr" "w" "feed" "i:" 20.6060091946611 -0.265068998194241 -0.465102328035094 "i:"
"87" 3.25300613496932 14.6415503875969 "younger" "albr" "w" "feed" "i:" 20.4356543707454 -0.565716833242814 -0.214046654538623 "i:"
"88" 3.34346573548669 14.8367073170732 "younger" "albr" "w" "feed" "i:" 20.689192835879 -0.338255393772435 -0.277813636890395 "i:"
"89" 3.53212121212121 14.4556075607561 "younger" "albr" "w" "feed" "i:" 20.1752091744185 -0.401375383331755 -0.401813886117522 "i:"
"90" 3.49266261925412 14.513855799373 "younger" "albr" "w" "feed" "i:" 20.3187684278023 -0.538478283502441 -0.281533293969208 "i:"
"91" 3.64968130921619 12.4662250262881 "younger" "albr" "w" "food" "u:" 17.9159550339076 -0.241722297742996 0.214653741561551 "u:"
"92" 3.72738197424893 12.2335952953756 "younger" "albr" "w" "food" "u:" 17.5295109011231 -0.244161539876685 0.168851765596941 "u:"
"93" 3.56162559446606 12.98690614723 "younger" "albr" "w" "food" "u:" 18.0114819411759 -0.0729782334811265 -0.193907787494416 "u:"
"94" 3.58125269978402 12.7611937226653 "younger" "albr" "w" "food" "u:" 17.7441129347206 0.0422763691731701 0.048676379586025 "u:"
"95" 3.60084592145015 12.3601059602649 "younger" "albr" "w" "food" "u:" 17.6229855980032 0.0492406287445845 0.137616012384118 "u:"
"96" 3.46297872340426 12.429815498155 "younger" "albr" "w" "food" "u:" 17.5826587970798 -0.222782945319701 0.213456886983034 "u:"
"97" 3.49266261925412 12.5312820512821 "younger" "albr" "w" "food" "u:" 17.7132622311445 -0.0708778205113445 0.0396437445750161 "u:"
"98" 3.34346573548669 12.7854956343092 "younger" "albr" "w" "food" "u:" 17.9622308253707 -0.268600446378286 0.211535049193921 "u:"
"99" 3.55179930795848 11.8200110071546 "younger" "albr" "w" "food" "u:" 17.2351202799065 -0.0594458463024029 0.294016144124879 "u:"
"100" 3.67888172043011 12.4843580992386 "younger" "albr" "w" "food" "u:" 17.6309817529732 -0.204002966817742 0.0997068417694754 "u:"
"101" 3.74672384219554 13.8573995271868 "younger" "albr" "w" "feud" "ju:" 19.0503224804626 0.706141464384772 -0.231868617913478 "ju:"
"102" 3.66915662650602 13.8456412683389 "younger" "albr" "w" "feud" "ju:" 19.0402538883195 0.608251287167323 -0.158410409552514 "ju:"
"103" 3.71769858308287 13.822057847321 "younger" "albr" "w" "feud" "ju:" 19.376870547217 0.475276463274205 -0.0944472729535413 "ju:"
"104" 3.60084592145015 14.3482107175295 "younger" "albr" "w" "feud" "ju:" 19.5159272514442 0.0782481882641433 -0.212426535639369 "ju:"
"105" 3.62040534713238 14.008257823447 "younger" "albr" "w" "feud" "ju:" 19.7010534401909 0.366941734018919 0.00479984621171905 "ju:"
"106" 3.49266261925412 13.9100376647834 "younger" "albr" "w" "feud" "ju:" 19.2476253902939 0.60868996627634 -0.148556346854348 "ju:"
"107" 3.58125269978402 13.936189805027 "younger" "albr" "w" "feud" "ju:" 19.2183035191794 0.406063698706079 -0.117724833389578 "ju:"
"108" 3.53212121212121 13.895460758897 "younger" "albr" "w" "feud" "ju:" 19.4861106817631 0.242826434916401 -0.0646748730538492 "ju:"
"109" 3.45306689834926 14.0879814385151 "younger" "albr" "w" "feud" "ju:" 19.4498179296609 0.310085992466541 -0.154225127786022 "ju:"
"110" 3.61062985332183 13.732817574021 "younger" "albr" "w" "feud" "ju:" 19.2047165305835 0.39001303169427 -0.00140228998773538 "ju:"
"111" 2.5992429022082 13.0036988377969 "younger" "alha" "m" "seep" "i:" 18.4360152016272 -0.0238119642925392 0.0466311004342532 "i:"
"112" 2.87349665924276 13.1233650475714 "younger" "alha" "m" "seep" "i:" 18.5181440459595 -0.316098410816229 -0.0301350213041894 "i:"
"113" 2.60990990990991 13.6331648616125 "younger" "alha" "m" "seep" "i:" 18.8350460363888 -0.335714833782208 -0.396674409753022 "i:"
"114" 2.5992429022082 13.3244773175542 "younger" "alha" "m" "seep" "i:" 18.5699657891208 -0.467029719368852 -0.215051352379894 "i:"
"115" 2.45969174977335 12.9260991105464 "younger" "alha" "m" "seep" "i:" 18.4568240246313 0.205729916902255 0.15039044182706 "i:"
"116" 2.37299363057325 13.2924567474048 "younger" "alha" "m" "seep" "i:" 18.3341703245186 -0.370524731044523 -0.169968834117254 "i:"
"117" 2.93588627276766 13.2214512922465 "younger" "alha" "m" "seep" "i:" 18.7576199149686 -0.195593385365811 -0.0857093399672782 "i:"
"118" 2.55647855530474 13.205205274944 "younger" "alha" "m" "seep" "i:" 18.4044327729837 -0.209830146964992 -0.18043397908431 "i:"
"119" 2.63121512151215 13.4164504283966 "younger" "alha" "m" "seep" "i:" 18.638130106489 -0.194071730191713 -0.281314586363173 "i:"
"120" 2.50280542986425 13.0604779874214 "younger" "alha" "m" "seep" "i:" 18.3023249169645 -0.245164284583302 -0.0946500560363444 "i:"
"121" 2.74771159874608 12.7889602053915 "younger" "alha" "m" "soup" "u:" 17.5602483165366 -0.448492555602194 -0.374684576659562 "u:"
"122" 2.6949012567325 12.2710423886963 "younger" "alha" "m" "soup" "u:" 17.1877802796924 -0.310090352855985 -0.315108683380138 "u:"
"123" 2.66310112359551 12.7577148739063 "younger" "alha" "m" "soup" "u:" 17.6701458947546 -0.253698440681986 -0.336771619317561 "u:"
"124" 2.62056731202161 12.3748399047367 "younger" "alha" "m" "soup" "u:" 17.2050873930106 -0.0432815821391515 0.0495542889229372 "u:"
"125" 2.81077266636891 13.2505926109596 "younger" "alha" "m" "soup" "u:" 18.0782889987015 0.0983213320532947 -0.46268914679441 "u:"
"126" 2.7054822790489 13.0036988377969 "younger" "alha" "m" "soup" "u:" 17.6345264495479 0.0437344805036352 -0.541201427518496 "u:"
"127" 2.86306595365419 12.9091094147583 "younger" "alha" "m" "soup" "u:" 17.6509035281051 -0.190714245645937 -0.286837897463256 "u:"
"128" 3.02884955752212 11.9070240700219 "younger" "alha" "m" "soup" "u:" 16.6044067892967 -0.403120264779792 -0.25434873992243 "u:"
"129" 2.5778800180424 12.7053164556962 "younger" "alha" "m" "soup" "u:" 17.6266569048537 0.123268968297574 -0.481066592699006 "u:"
"130" 2.76876957494407 12.7542342342342 "younger" "alha" "m" "soup" "u:" 17.3166081015134 0.824853763943824 -0.552920241847214 "u:"
"131" 2.64185335132704 13.5812083131948 "younger" "alha" "m" "heed" "i:" 19.217396515382 -0.177826519275053 -0.0689544706190254 "i:"
"132" 2.95660896582335 13.5009143968872 "younger" "alha" "m" "heed" "i:" 19.1049324863544 0.113843602526499 -0.0227105110634458 "i:"
"133" 2.34031890660592 13.3943697891123 "younger" "alha" "m" "heed" "i:" 18.7997055725455 0.0626045858377451 -0.161849665583211 "i:"
"134" 2.65248201438849 13.5009143968872 "younger" "alha" "m" "heed" "i:" 18.9640708310183 -0.0742332388427664 -0.0539952117003646 "i:"
"135" 2.38386539336062 13.2699480069324 "younger" "alha" "m" "heed" "i:" 18.8770219890537 -0.210992002540534 -0.0489796624934171 "i:"
"136" 2.94625222024867 13.7567397521449 "younger" "alha" "m" "heed" "i:" 19.0602513739201 -0.0423543229224481 -0.129715248901301 "i:"
"137" 2.92551111111111 13.463512195122 "younger" "alha" "m" "heed" "i:" 18.6943909037666 0.107750794172994 -0.160664137683632 "i:"
"138" 3.21257243195786 13.5719951632406 "younger" "alha" "m" "heed" "i:" 18.9605301862452 -0.0598344675981486 -0.000106678814608072 "i:"
"139" 2.52430379746835 13.5319165453663 "younger" "alha" "m" "heed" "i:" 19.1769360585512 -0.185742653009481 -0.0532834661141876 "i:"
"140" 3.14147071774549 13.3372413793103 "younger" "alha" "m" "heed" "i:" 18.8199767789413 0.0737038508437216 -0.0753779199580457 "i:"
"141" 2.25274805669867 11.7560641238253 "younger" "alha" "m" "who'd" "u:" 16.8103902834142 -0.13379083948298 0.408276173123637 "u:"
"142" 2.52430379746835 11.1453225806452 "younger" "alha" "m" "who'd" "u:" 16.303753250658 -0.145646978374626 0.727946404884856 "u:"
"143" 2.58856627592426 12.0317353579176 "younger" "alha" "m" "who'd" "u:" 16.949105521548 -0.174062542300116 0.015303196262943 "u:"
"144" 2.83171798304328 12.0201356852103 "younger" "alha" "m" "who'd" "u:" 16.9028728857574 -0.245257097736181 0.152492827436753 "u:"
"145" 2.34031890660592 12.6383592938733 "younger" "alha" "m" "who'd" "u:" 17.2909272066396 -0.388185830735912 -0.0874118947159428 "u:"
"146" 2.40557928214448 12.9969868554095 "younger" "alha" "m" "who'd" "u:" 17.9429987742956 -0.351343378309392 0.33534148104608 "u:"
"147" 2.40557928214448 11.1844527434645 "younger" "alha" "m" "who'd" "u:" 16.1606438299774 -0.133162579076499 1.20915317452553 "u:"
"148" 2.5992429022082 12.7924229979466 "younger" "alha" "m" "who'd" "u:" 17.4504677612019 -0.353735578201941 -0.0559745110017907 "u:"
"149" 2.45969174977335 7.96434994771697 "younger" "alha" "m" "who'd" "u:" 17.0705465756186 -0.258475951606451 0.219223289134855 "u:"
"150" 2.28566210045662 11.946230223677 "younger" "alha" "m" "who'd" "u:" 15.4178616061024 -0.533542432203399 0.36225546432771 "u:"
"151" 2.68431073192636 12.7368041237113 "younger" "alha" "m" "hewed" "ju:" 18.2595192981036 0.314691669175047 0.367987587084097 "ju:"
"152" 2.68431073192636 13.3626941986234 "younger" "alha" "m" "hewed" "ju:" 18.5424075606896 0.317507326739826 -0.0921272945644198 "ju:"
"153" 2.63121512151215 12.7854956343092 "younger" "alha" "m" "hewed" "ju:" 18.5149023815263 0.367778536325398 0.285374616177599 "ju:"
"154" 2.72661586732407 12.6028526808954 "younger" "alha" "m" "hewed" "ju:" 17.8202673921101 0.159561091938668 -0.0199505229982832 "ju:"
"155" 2.99794417368188 13.3722132154262 "younger" "alha" "m" "hewed" "ju:" 18.3430189767454 0.455507436164339 -0.236247572610631 "ju:"
"156" 2.90473309608541 12.8200614754098 "younger" "alha" "m" "hewed" "ju:" 17.9438204643354 0.194256431155933 -0.0920907846812181 "ju:"
"157" 2.55647855530474 12.6241787941788 "younger" "alha" "m" "hewed" "ju:" 18.1345325686689 0.105251615836839 0.127591147425737 "ju:"
"158" 2.58856627592426 13.4822406234778 "younger" "alha" "m" "hewed" "ju:" 18.9244979574854 -0.194194045712021 -0.0922094186265331 "ju:"
"159" 2.95660896582335 12.4261639862905 "younger" "alha" "m" "hewed" "ju:" 18.2182323040422 0.252422904589275 0.389535444258688 "ju:"
"160" 2.83171798304328 12.6807246376812 "younger" "alha" "m" "hewed" "ju:" 18.2565536039311 0.462083420423889 0.287014758420236 "ju:"
"161" 2.71605381165919 13.8456412683389 "younger" "alha" "m" "keyed" "i:" 18.9197564032842 -0.164376484922088 -0.344887185621192 "i:"
"162" 2.92551111111111 13.2924567474048 "younger" "alha" "m" "keyed" "i:" 18.7871580892364 0.162677798913211 -0.0552489209428401 "i:"
"163" 2.66310112359551 13.4822406234778 "younger" "alha" "m" "keyed" "i:" 19.0406747158872 -0.0804877296944089 -0.0258655093562986 "i:"
"164" 2.30755474452555 13.3148877374784 "younger" "alha" "m" "keyed" "i:" 18.776996752773 -0.00394186732412058 -0.0784828934881637 "i:"
"165" 2.48126811594203 13.4978058866456 "younger" "alha" "m" "keyed" "i:" 18.8640773752117 0.059849229890807 -0.245567126835165 "i:"
"166" 2.6737106918239 13.5842763952646 "younger" "alha" "m" "keyed" "i:" 19.2170526798943 -0.0329307738907382 -0.109261268960142 "i:"
"167" 2.82125 13.2763870329126 "younger" "alha" "m" "keyed" "i:" 18.7348663110365 0.134756992029226 -0.0787847570234792 "i:"
"168" 2.52430379746835 13.3372413793103 "younger" "alha" "m" "keyed" "i:" 18.7585919138937 -0.050971421625467 -0.110436637742201 "i:"
"169" 2.51355947535052 13.4884712755599 "younger" "alha" "m" "keyed" "i:" 18.9991885757628 -0.269975343435457 -0.0280889737602879 "i:"
"170" 2.66310112359551 13.3020795258088 "younger" "alha" "m" "keyed" "i:" 18.8239827340626 -0.228705710040237 -0.117564296617079 "i:"
"171" 2.73716845878136 12.093282937365 "younger" "alha" "m" "cooed" "u:" 17.400326383097 -0.0399421803812371 0.0412389200616921 "u:"
"172" 3.21257243195786 12.2523438334223 "younger" "alha" "m" "cooed" "u:" 17.6656304235881 -0.695479210377783 0.160764437186961 "u:"
"173" 2.86306595365419 12.6947880041365 "younger" "alha" "m" "cooed" "u:" 18.1465738997184 -0.118158569568901 -0.0196468519968237 "u:"
"174" 3.0185568835768 12.9599493029151 "younger" "alha" "m" "cooed" "u:" 17.9776111713384 -0.381174832883573 0.0234244611030308 "u:"
"175" 2.7054822790489 11.1931208728108 "younger" "alha" "m" "cooed" "u:" 16.8349946842928 0.173339741949547 0.00273467318451588 "u:"
"176" 3.25300613496932 12.7820292833291 "younger" "alha" "m" "cooed" "u:" 17.9213629794158 0.193195618136888 -0.15220843379865 "u:"
"177" 2.49204164780444 11.2190656348524 "younger" "alha" "m" "cooed" "u:" 17.0202440972545 0.649957313433882 0.44095355315553 "u:"
"178" 2.56718411552347 12.875 "younger" "alha" "m" "cooed" "u:" 17.4961800407782 -0.0932714374895535 -0.199947734487536 "u:"
"179" 3.03913312693498 13.3626941986234 "younger" "alha" "m" "cooed" "u:" 18.1926095989818 0.523681746410179 -0.129436384761397 "u:"
"180" 2.71605381165919 11.867602852441 "younger" "alha" "m" "cooed" "u:" 16.7316406427199 -0.0754412573432669 0.013713915956189 "u:"
"181" 2.65248201438849 12.6807246376812 "younger" "alha" "m" "queued" "ju:" 17.8818978846324 0.0589005899169776 0.0857151712175291 "ju:"
"182" 2.93588627276766 12.6912748900957 "younger" "alha" "m" "queued" "ju:" 18.2638608343293 0.220045312163594 0.154929878086202 "ju:"
"183" 2.53503840939901 13.205205274944 "younger" "alha" "m" "queued" "ju:" 18.3059238411455 -0.116078656352822 -0.10637754432982 "ju:"
"184" 2.45969174977335 12.7333127094612 "younger" "alha" "m" "queued" "ju:" 18.2295444356274 0.0414820842736109 0.0920348276225124 "ju:"
"185" 2.65248201438849 13.0969593577521 "younger" "alha" "m" "queued" "ju:" 18.2148972598419 -0.0203351450267081 -0.0419343799407511 "ju:"
"186" 2.62056731202161 13.1660494135263 "younger" "alha" "m" "queued" "ju:" 18.6083760862455 -0.110240404765291 -0.00784457150775842 "ju:"
"187" 2.74771159874608 13.3817182130584 "younger" "alha" "m" "queued" "ju:" 18.6205343417359 0.182660386248227 0.000658746788337671 "ju:"
"188" 2.5778800180424 12.7924229979466 "younger" "alha" "m" "queued" "ju:" 17.9182750543228 0.0174739797226586 -0.188129611390552 "ju:"
"189" 2.54576332429991 13.0338190068062 "younger" "alha" "m" "queued" "ju:" 18.5623947467632 0.423106600697982 0.16645709054195 "ju:"
"190" 2.49204164780444 12.7333127094612 "younger" "alha" "m" "queued" "ju:" 18.2556940798173 -0.0848096258513416 -0.0352491662513678 "ju:"
"191" 2.32940747493163 13.2505926109596 "younger" "alha" "m" "feed" "i:" 18.6158599451624 0.0310170762365008 -0.0652310647479169 "i:"
"192" 2.84217662801071 12.8475869120654 "younger" "alha" "m" "feed" "i:" 18.1728939607729 -0.421909840801494 -0.0661477992153221 "i:"
"193" 2.97729490022173 13.2860336300692 "younger" "alha" "m" "feed" "i:" 18.6820126561902 -0.281117689701167 -0.200684841851604 "i:"
"194" 2.49204164780444 13.2602775024777 "younger" "alha" "m" "feed" "i:" 18.6756874155838 -0.13719494907999 -0.245799502014952 "i:"
