kF10,kF11,kF12,kF20,kF21,kF22,word,speaker,initial,session,label,group
-0.251780926343697,0.839013070344237,-0.0009950707196986,0.379847595593355,-0.258450155442119,0.135199012944022,hoed,8,ou,1,ou,dummy
0.964560303481778,-0.977929654890855,0.755145562841133,0.540262260102414,-0.505335218010376,-0.0108821712668494,airflow,8,ou,1,ou,dummy
-0.196954872113618,0.528118581779218,-0.192623469821942,0.281394553241454,-0.424625828423451,0.176300017173417,torso,8,ou,1,ou,dummy
0.230753426316285,-0.0141383567650654,-0.206083540162016,0.719577242703205,-0.10838762678228,0.249380182309642,disco,8,ou,1,ou,dummy
0.618440332044112,-0.579486547889719,0.668581409437281,0.564328030367832,-0.0592256586571721,0.328763669238218,backhoe,8,ou,1,ou,dummy
-0.572928199489618,0.377962435290503,-0.181878930555222,1.10503423371006,-0.0636901704274389,-0.0895741429515171,Sid,8,I,1,I,dummy
-0.267724407989239,0.07886168184669,-0.146131662295842,1.25564168026723,0.116937762490162,0.0146790772633466,kid,8,I,1,I,dummy
-0.0472000266572749,0.238031638923976,0.0338428821718699,1.68585005416132,0.178556551390795,0.307308713422464,hid,8,I,1,I,dummy
-1.34057430300483,-0.383201769687966,0.475523253746954,2.31639227825694,-0.361437680359149,-0.2841174200666,feed,8,i:,1,i:,dummy
-0.603106932604395,0.188664584222708,0.212021451065336,2.96590623222551,-0.392141127287177,-0.249941981688145,seed,8,i:,1,i:,dummy
-1.12924182690729,0.51876599039618,-0.102936143751442,2.82055945355029,0.408989582610614,-0.294686921987415,keyed,8,i:,1,i:,dummy
-0.0850251234183826,0.497336524500053,-0.0436881841554469,2.66459612340289,-0.421088256298304,0.121559469123601,heed,8,i:,1,i:,dummy
0.0404077780990977,-0.311272058590362,0.17515239713971,1.11500807915141,-0.379364078566307,0.0521666470307115,coffee,8,I:,1,I:,dummy
0.877928630254723,-1.03152499328102,0.267793949843527,1.46242639470412,-0.836100605049568,0.553546369849133,messy,8,I:,1,I:,dummy
1.65086211288708,-2.01452327850359,0.539259305621136,2.12800799944337,-0.82776622324394,0.110362192414707,jockey,8,I:,1,I:,dummy
-0.994617020155388,-0.0306218644582102,-0.0349517028875238,0.699534336112224,0.131940089114721,0.552993802459991,feud,8,ju,1,ju,dummy
-0.72374052076939,0.135850092134248,0.0119966761752909,0.500509701899397,0.186849525925143,0.53174891423456,queued,8,ju,1,ju,dummy
-0.972654060745712,0.353065328833177,-0.216267428336838,1.00565283820252,0.795130114673864,1.14572343296588,hewed,8,ju,1,ju,dummy
-0.13285556835501,-0.253181803972004,-0.388099918167149,1.53131495963797,0.166268178965785,-0.566054495112233,rescue,8,ju,1,ju,dummy
-1.16617213643319,0.307316434973989,0.0503635754779443,0.819767971731047,-0.221474252470535,0.317376142057499,food,8,u,1,u,dummy
-1.17926856778488,0.592596175059232,-0.0396965437571296,1.27782694029431,-0.00400453662347389,-0.0914606711665422,sued,8,u,1,u,dummy
-1.34569899353376,0.179059417702873,-0.0318745219550036,0.913793483648361,0.0897195018521722,0.204074646324046,cooed,8,u,1,u,dummy
-0.9840422619211,0.246656879390144,-0.0655552812033464,0.787228003429536,-0.073986839108132,0.161694844520519,whod,8,u,1,u,dummy
-0.722764389240071,0.447266380504517,-0.0576433337255559,1.04761916162283,-0.286711721553595,-0.089695501747693,tofu,8,ou,1,ou,dummy
0.439970950766972,-0.374779692851589,0.787337419547287,-0.109180282084949,-0.660700810568226,0.22536975900901,flow,8,ou,1,ou,dummy
0.111909412621708,0.340728502407233,-0.420154606247587,0.244450858432423,0.0622117747558601,-0.157054191588286,sew,8,ou,1,ou,dummy
-0.191748837290584,0.577372596414012,-0.00943034787331071,0.482014050567814,-0.223808829481013,0.124059900033595,code,8,ou,1,ou,dummy
-0.638817077718645,0.942076377819223,0.0897075249185146,0.149044718745184,-0.0256299854371347,0.247069648450904,hoed,8,ou,1,ou,dummy
0.144203097383342,0.246244603083364,0.0568399168688604,-0.0416247370668888,-0.374252757896877,0.0455063620826827,airflow,8,ou,1,ou,dummy
-0.0484201910689236,0.142669430176219,-0.273109620026271,0.233786699106105,-0.170325472909843,0.0196929412036017,torso,8,ou,1,ou,dummy
0.176171404968536,-0.270401358820255,-0.219481636412758,0.57315928730994,0.440258012596054,-0.0335647814737465,disco,8,ou,1,ou,dummy
0.15494054420585,-0.315030938687575,0.514772159560179,0.5407145347167,-0.16740750443187,0.0453312682007012,backhoe,8,ou,1,ou,dummy
-0.408450036799382,0.0415177269905816,-0.201753418151925,0.896178577618282,0.125677410209055,-0.0966118978171864,Sid,8,I,1,I,dummy
-0.361758411980294,0.130761322151683,-0.183924604034446,1.63798035682822,0.216982784103282,-0.181599298522741,kid,8,I,1,I,dummy
-0.155062560647015,0.0599643979184309,0.0126259989532151,1.42257862079284,0.0546396243925407,0.0711076232449448,hid,8,I,1,I,dummy
-1.54157977199499,0.139264288993381,0.066479106104717,1.68463923093579,-0.0333617785072869,-0.206633099217007,feed,9,i:,1,i:,dummy
-1.38932480982202,0.158029756736864,-0.0381976937930258,1.75068324309018,-0.0517265393567146,-0.111599354842191,seed,9,i:,1,i:,dummy
-1.36648312548337,0.0849308233372593,0.0773876559047349,1.8158657202467,0.00602964080184121,-0.0531291143176659,keyed,9,i:,1,i:,dummy
-1.41808331600742,-0.0372602459776744,-0.128386172979832,2.09937377369471,0.0905433146753027,-0.146701022107743,heed,9,i:,1,i:,dummy
-1.18017203756452,0.222966028952948,0.0125085225511835,1.2209232715902,-0.440441486272818,-0.197526006131371,coffee,9,I:,1,I:,dummy
-0.760215286952766,-0.424208106008899,0.449865251226479,1.37620970169551,-0.194494847950837,-0.145204958089628,messy,9,I:,1,I:,dummy
-1.12471903281468,-0.117929583815002,-0.0170470071324891,1.87789624009391,-0.0434427023331774,-0.0321269776279486,jockey,9,I:,1,I:,dummy
-1.36799673107208,-0.00489335111285017,-0.108554353479327,1.32739638949867,0.534259400927184,0.0496099037190048,feud,9,ju,1,ju,dummy
-1.47711393396694,-0.0514259813448702,-0.129011136693932,0.561554815531421,0.670563948551852,0.184227327674655,queued,9,ju,1,ju,dummy
-1.52548051255149,-0.245230586506157,-0.139638347560711,0.945967528974786,0.759500338044797,-0.047538915776524,hewed,9,ju,1,ju,dummy
-1.48062274692258,0.0517271109059391,0.0200347520607117,1.02602724463124,0.327637939390488,-0.164148936400931,curfew,9,ju,1,ju,dummy
-1.3740511534269,-0.00813244752527948,-0.036066399066324,1.14029620361807,0.726321202673012,-0.198816663832543,rescue,9,ju,1,ju,dummy
-1.14797351867751,0.170121322534746,0.0342726759640055,-0.62643890739599,-0.13061719341632,0.234374735975284,food,9,u,1,u,dummy
-1.32946858881412,0.149134702929342,-0.0013243698368055,0.00159909300825634,0.11097200038814,0.144154007046001,sued,9,u,1,u,dummy
-1.04559874067779,0.243088345478788,-0.0014189435677192,-1.75782347704821,0.0481290109668593,0.451553141883728,cooed,9,u,1,u,dummy
-1.17205360758874,0.090390890115838,-0.0995398166923998,-1.30192437182971,-0.205776907868464,0.331295331841097,whod,9,u,1,u,dummy
-0.0722127466320608,0.625577195651053,-0.379636513424591,-1.19353906648692,0.680231857367759,0.0985577648331845,tofu,9,ou,1,ou,dummy
0.00793954931530128,0.651263282008723,-0.395329007554638,-0.987758280286482,0.625361754598077,-0.0418095609782576,flow,9,ou,1,ou,dummy
0.121803969738378,0.505319827893223,-0.459950039145011,-1.36714887508368,0.65239728875967,0.112377696027504,sew,9,ou,1,ou,dummy
-0.573560197763758,0.652260701490126,-0.0336034439821036,-1.43092347797537,0.0126652958032428,0.286055688977415,code,9,ou,1,ou,dummy
-0.199218015575263,1.07818532858929,0.232172467327169,-1.59850254158698,0.00826474349054996,0.243421004400358,hoed,9,ou,1,ou,dummy
0.202988269496221,0.485679186886703,-0.159098456090857,-1.21182041888092,0.203338889719405,-0.0537051589623828,airflow,9,ou,1,ou,dummy
0.0434404803958496,0.0384268274523103,-0.375107953075683,-0.776451062270385,0.445112765717117,-0.034410922477691,torso,9,ou,1,ou,dummy
0.141068040867358,0.151586815644584,-0.34774293840646,-1.04039596735195,0.269601682029974,0.0597268828669701,disco,9,ou,1,ou,dummy
0.0347716483878089,0.981179196991259,-0.0562821200736445,-1.47557620652392,0.421638630324367,-0.0155603881141374,backhoe,9,ou,1,ou,dummy
-0.715219920815791,0.203601769355248,-0.234347940389138,0.694420322643174,-0.0685385583780544,-0.115757364572922,Sid,9,I,1,I,dummy
-1.11013337895988,0.204116797255072,-0.130004527948085,1.12768837438083,0.1468535701626,-0.073163482443426,kid,9,I,1,I,dummy
-1.20053691275802,0.124587174773114,-0.010728880022192,1.13487483704606,0.0621766350501033,-0.0918972631294665,hid,9,I,1,I,dummy
-1.1814104421371,0.105111329561217,0.0264482026494097,1.57087458511845,0.0323909541111327,-0.131169535427588,feed,9,i:,1,i:,dummy
-1.48124194920886,0.196391849612174,-0.032677352493503,1.77072969157739,-0.21446580783749,-0.390279194123683,seed,9,i:,1,i:,dummy
-1.44037459831381,0.0187138477200895,0.0263364846170745,2.02956842581787,0.10589947024797,-0.22177603156765,keyed,9,i:,1,i:,dummy
-1.34804465740278,0.0264016430420455,-0.00692064989192043,2.01868366657639,0.190693529972639,-0.182359977007859,heed,9,i:,1,i:,dummy
-1.62792409080524,0.227478158577013,-0.0730647205918564,1.12558706950796,-0.130497152486617,-0.155598426452769,coffee,9,I:,1,I:,dummy
-1.41601930838646,-0.011120158106263,0.0555321867343072,1.25832649832734,-0.131896557493289,-0.00365172740790146,messy,9,I:,1,I:,dummy
-1.71612601647435,0.509294737723751,-0.390064759572765,1.47205021694724,-0.0876965489100385,-0.0672902909499445,jockey,9,I:,1,I:,dummy
-1.54068536869257,-0.011761674812813,-0.132352736358617,0.840524050454025,0.491929870640288,0.0386546059526407,feud,9,ju,1,ju,dummy
-1.47910914133387,-0.0399368708758161,-0.077858804493801,0.784335158153404,0.541834538017802,0.0444807824423852,queued,9,ju,1,ju,dummy
-1.41560650686227,-0.217805701727628,-0.170762994103217,0.886710731559771,0.705130630957617,-0.0297443377987868,hewed,9,ju,1,ju,dummy
-1.38354558848332,0.00938198119173555,-0.077437078895597,0.91434289063805,0.448063311129222,-0.195622303648039,curfew,9,ju,1,ju,dummy
-1.37831676917689,-0.0114998296660249,-0.0137862504127809,1.34487924604097,0.174537003254725,-0.0579620974166715,rescue,9,ju,1,ju,dummy
-0.84277559179125,0.146717940328942,0.00765218852740583,-1.17872486713317,-0.0810540175652648,0.288401360866713,food,9,u,1,u,dummy
-1.42152332870903,0.199580324863835,0.0278765583385731,-0.425470109354428,0.250806222244851,0.357462336626418,sued,9,u,1,u,dummy
-1.32368936747542,0.11098713544494,0.000865863207322843,-0.466109345595789,-0.0135877696157828,0.231556921150337,cooed,9,u,1,u,dummy
-1.39586083395506,0.233175214239381,-0.0249967867264703,-1.55643441803207,0.0673673798038826,0.19051989792269,whod,9,u,1,u,dummy
-0.553814524856554,0.429043046264864,-0.112026156272246,-1.51108825887547,0.329231430896702,0.0155717668912568,tofu,9,ou,1,ou,dummy
0.267729308540399,0.414759972867206,-0.344221711478599,-0.764599702787382,0.344170955650495,-0.00991619946079709,flow,9,ou,1,ou,dummy
0.422529880112558,0.225507022469254,-0.587732969933873,-0.909190491089765,0.563365170448394,0.0104975561370906,sew,9,ou,1,ou,dummy
-0.388969116195713,0.867439729652888,0.00102997494425765,-0.863466097056051,0.131830880114846,0.246806650742643,code,9,ou,1,ou,dummy
-0.326773686550722,0.895514305989602,0.099688944883616,-1.6230878085996,0.26450228966179,0.262684411419457,hoed,9,ou,1,ou,dummy
0.502819776567984,0.40815200554363,-0.198817512792621,-1.20883656596144,0.28243124073752,-0.0115925267095304,airflow,9,ou,1,ou,dummy
-0.351541778002267,0.198154551349775,-0.226961258841637,-0.925874851780376,0.385097506929714,-0.0392154533717772,torso,9,ou,1,ou,dummy
-0.0346478079305502,0.00167383671772073,-0.296821195582301,-0.641778432967962,0.250542120058387,-0.00409627722634856,disco,9,ou,1,ou,dummy
0.190535423516416,0.59704784577314,0.0809148086643553,-1.23319068943803,0.350494622706241,-0.0188713952205813,backhoe,9,ou,1,ou,dummy
-0.884193344718557,0.170818703814986,-0.409360063016696,0.490236528146116,-0.0824742136756977,-0.0857194334309189,Sid,9,I,1,I,dummy
-1.00321778419404,-0.00476492379493782,-0.199235723399949,1.18627275423653,0.142656026471003,-0.0368748386732919,kid,9,I,1,I,dummy
-0.923959891549093,0.0803177477404594,-0.167542573513087,1.02930528023292,0.108799830768072,-0.0200213038200943,hid,9,I,1,I,dummy
-1.40005764945102,0.12890295851285,0.00754423458888318,1.96999643267193,-0.0878891941836853,-0.259584560701892,feed,9,i:,1,i:,dummy
-1.4409938006001,0.0914480608901281,-0.0238861382942294,2.20233771246548,-0.0968792041195544,-0.232338361280185,seed,9,i:,1,i:,dummy
-1.45908826741054,0.0384471339687841,0.0140327433456614,2.33463586726156,0.0439403249725793,-0.158119005585136,keyed,9,i:,1,i:,dummy
-1.55692222864414,0.0934658464155916,-0.0158174919370343,2.01280001293235,0.176444808623899,-0.177401648682162,heed,9,i:,1,i:,dummy
-1.78547667253868,0.480708294583178,-0.0863990580417173,1.61304777391701,-0.306989140348895,-0.32948160173483,coffee,9,I:,1,I:,dummy
-1.64705056142615,0.295256255104903,-0.0305859193693666,1.71630589536998,0.0755215835806162,-0.260643241826985,messy,9,I:,1,I:,dummy
-1.72479484848239,0.398740399340642,-0.267978874174115,1.56837403231973,0.29925073803667,-0.434630245174136,jockey,9,I:,1,I:,dummy
-1.53848376056355,0.0862357569578031,0.00633925899572177,0.929073037796888,0.736270430941205,0.0248667937679413,feud,9,ju,1,ju,dummy
-1.37446395495109,0.0256694454699358,-0.0154728645540004,1.21686775318556,0.441108826886654,-0.120562539744523,queued,9,ju,1,ju,dummy
-1.45096983743475,0.063243312128574,-0.0962453793358604,1.04964591140233,0.789058304733219,0.0760389927601839,hewed,9,ju,1,ju,dummy
-1.78038545374031,0.341720785411646,-0.299359862979587,1.03004073693843,0.48303091261481,-0.209019229465695,curfew,9,ju,1,ju,dummy
-1.44642902066864,0.0718477237486112,-0.144010256815744,1.48209445423957,0.481363204363756,-0.149316416937683,rescue,9,ju,1,ju,dummy
-1.28633082953601,0.273989032803128,0.0380639608294917,-1.14188899271171,-0.364959349006859,0.526757432326239,food,9,u,1,u,dummy
-1.32671657865283,0.160913942691623,0.0281664469415662,-0.251355987588181,0.284642626022448,0.230676450843219,sued,9,u,1,u,dummy
-1.49307559290238,0.118111465188159,0.0801605697051118,-1.06283790339423,-0.134947718654795,0.357955833296454,cooed,9,u,1,u,dummy
-1.51013805590233,0.222803558917287,0.00597534667584981,-1.21060166205465,-0.148928992533432,0.288387524711145,whod,9,u,1,u,dummy
-0.251231007623508,0.208247163155322,-0.221473158552578,-1.21253486253769,0.411447663592826,-0.00730443721528842,tofu,9,ou,1,ou,dummy
-0.0405646297773083,0.473856721055736,-0.111576246308745,-1.13012168542362,0.326388117993144,-0.00708856377544501,flow,9,ou,1,ou,dummy
-0.469465413413236,0.24690294531211,-0.396091608840599,-1.01286887351731,0.662367336358409,0.0690235249104342,sew,9,ou,1,ou,dummy
-0.606790720461248,0.794511153984638,0.15111627138252,-1.30032738012632,0.0433001656507214,0.394165668537939,code,9,ou,1,ou,dummy
-0.832042752162247,0.78946232884017,0.222220589398109,-1.73794513295083,0.0855523399180465,0.26173484627251,hoed,9,ou,1,ou,dummy
-0.0493022620393813,0.591074352941032,-0.168427985973133,-1.11179830693217,0.301531074965349,-0.0878739093869567,airflow,9,ou,1,ou,dummy
-0.558905743654927,0.168507948260146,-0.185283996322813,-0.86018806145437,0.390261278278777,-0.0328901820891498,torso,9,ou,1,ou,dummy
0.466768443455179,-0.00786011597190922,0.364786644688821,-0.823289147886722,0.417990468375846,0.0849435481089125,disco,9,ou,1,ou,dummy
-0.156424257567315,0.908981110646763,0.00905333092566792,-1.58072550236248,0.321522552998669,0.0315363065992704,backhoe,9,ou,1,ou,dummy
-0.775213742331757,0.289625990417825,-0.191299754784441,0.777947191339871,-0.0206022863554918,-0.0983037609364087,Sid,9,I,1,I,dummy
-0.827226734380002,0.172854546171413,-0.198177360745478,1.0311124024236,0.19430232769292,-0.0805747944772783,kid,9,I,1,I,dummy
-0.996681760060992,0.0246706159898573,-0.0764483319032152,1.29646518176998,0.0836275953381303,-0.0571577026391923,hid,9,I,1,I,dummy
-1.63102010223668,0.0941166331105512,0.0454913828980391,2.00344920624806,-0.021570717215523,-0.232998504577783,feed,9,i:,1,i:,dummy
-1.53408054430549,0.140366513784545,0.0649692281931238,2.03751135823733,-0.182019737052607,-0.322738809005824,seed,9,i:,1,i:,dummy
-1.54852859765223,0.0999613576647794,-0.0528132745591213,1.91433286658952,0.103401515995353,-0.168278690462634,keyed,9,i:,1,i:,dummy
-1.3813439803543,-0.087169093302466,-0.0257537307418121,1.92704576107041,0.0200614741943565,-0.111093349787079,heed,9,i:,1,i:,dummy
-1.77199182274839,0.487519672283917,-0.203847291616434,1.5049356382077,-0.213392753802759,-0.288734214046519,coffee,9,I:,1,I:,dummy
-1.79387030353059,0.498568310761991,-0.337115117449014,1.43317607679909,0.139543114208928,-0.297790429438007,messy,9,I:,1,I:,dummy
-0.650822883041774,-0.989594369469623,1.20345479487468,1.30575294930808,-0.00931277778898539,-0.0691686425320985,jockey,9,I:,1,I:,dummy
-1.51144526072894,-0.00592553578938395,-0.0967857441878512,0.791941881793204,0.636579963296279,0.00392397640516075,feud,9,ju,1,ju,dummy
-1.51000045539427,0.0845993091681687,-0.0322225622387098,0.556259527251782,0.677384911794595,0.0809961545838315,queued,9,ju,1,ju,dummy
-1.47326111974114,0.0624557800840171,-0.0642745926145757,0.649473411412423,0.644469334322638,0.238441299780724,hewed,9,ju,1,ju,dummy
-1.90890432827221,0.376251347384655,-0.328157587070936,0.899612743479211,0.525803058380246,-0.199868529430284,curfew,9,ju,1,ju,dummy
-1.62338327403912,0.0674275908922008,-0.164819475343451,1.39984938151533,0.490696408462138,-0.12631911808202,rescue,9,ju,1,ju,dummy
-1.40528646875746,0.138953203260224,0.0575063895261269,-1.15962400583876,-0.138612659613126,0.267819612500562,food,9,u,1,u,dummy
-1.41918412007194,0.150962814461878,0.0124949427737295,-0.395883736744378,0.127647015522428,0.301597452527493,sued,9,u,1,u,dummy
-1.32568457484235,0.213714308673148,-0.0651125970508951,-1.12356561422026,-0.181316081166868,0.322127013692152,cooed,9,u,1,u,dummy
-1.52885172499906,0.247569906165371,-0.0286479503808245,-1.1483189856227,-0.341428034118284,0.329631872917105,whod,9,u,1,u,dummy
-0.247997395684001,0.479931002084249,-0.260638142518551,-1.38038709578278,0.433200908644286,0.0395452646453255,tofu,9,ou,1,ou,dummy
-0.430042867852859,0.716755571880349,-0.435518645327883,-1.07000335301073,0.542395975963787,-0.120084960220235,flow,9,ou,1,ou,dummy
-0.528358430864688,0.532493118195738,-0.488289134601513,-1.23245523273253,0.560106428521768,0.10504092146019,sew,9,ou,1,ou,dummy
-0.964620841682047,0.579659000111759,0.186265645251398,-1.45884981973585,0.0765999489523153,0.290148874553041,code,9,ou,1,ou,dummy
-1.08027406870996,0.579444441065153,0.296843188820983,-1.80195087937854,0.116940766190618,0.162273014543402,hoed,9,ou,1,ou,dummy
-0.377410673518325,0.268145788962931,-0.187839789899638,-1.43619775320628,0.267305556056732,0.0324726978197335,airflow,9,ou,1,ou,dummy
-0.344730552853092,0.344639774037629,-0.382474600543177,-1.06846940045353,0.379831867724695,-0.0356045161791242,torso,9,ou,1,ou,dummy
-0.120992126740799,0.0940609576534924,-0.315356127082077,-0.927093608606642,0.329703371540015,-0.036072381444611,disco,9,ou,1,ou,dummy
-0.334410514748281,0.647682916932748,-0.134423430193643,-1.3850099665031,0.397018172552788,-0.0796307366939747,backhoe,9,ou,1,ou,dummy
-1.06100999758098,0.268498084325287,-0.0510821177209009,0.604841695912603,0.00350529610066314,-0.0800030201510624,Sid,9,I,1,I,dummy
-1.01229941772627,0.119298614882095,-0.126756302638914,0.980744124620832,0.162596789310167,-0.0290500376937159,kid,9,I,1,I,dummy
-1.00418098775049,0.0984606677997217,0.00569461124456017,1.13094539693379,0.119430044042713,-0.0946370234495624,hid,9,I,1,I,dummy
-1.23356103469341,0.147886007558694,-0.0228875762573098,1.70033597833615,-0.0521032736053472,-0.340783855546683,feed,9,i:,1,i:,dummy
-1.19262488354433,0.100881250256627,0.0166462893226841,1.57593872986208,-0.203902338743357,-0.382650129275234,seed,9,i:,1,i:,dummy
-1.39235202099943,0.273321151215242,0.0642146658716229,1.72542555851825,-0.210147188835813,-0.215325073150118,keyed,9,i:,1,i:,dummy
-1.39262722201556,-0.0483884554057163,-0.0464082409325932,1.9742200554664,0.145127522906485,-0.143698668249279,heed,9,i:,1,i:,dummy
-1.65530659191,0.384574419484241,-0.218322169403603,1.10461604687669,0.0514554450122592,-0.146189240780509,coffee,9,I:,1,I:,dummy
-1.27896920235458,0.233929047128365,-0.175907171006483,1.25464921479981,-0.0999123172355696,-0.198523522874566,messy,9,I:,1,I:,dummy
-1.20122491529834,0.837025087700106,0.181413533538009,1.18270053595265,0.0930270973074458,-0.331736204324043,jockey,9,I:,1,I:,dummy
-1.21539776762894,-0.0497153039161883,-0.192120335731965,0.622870891721852,0.682559202130248,0.183630679258277,feud,9,ju,1,ju,dummy
-1.22840101564101,-0.0420480651620933,-0.0955407377638834,0.182878664391,0.842593059601279,0.303870563142049,queued,9,ju,1,ju,dummy
-1.23878985399985,-0.0546555887798432,-0.147445535868282,0.527555702688338,0.611843287428047,0.200653478230662,hewed,9,ju,1,ju,dummy
-1.61320083644238,0.155560576897179,-0.229150074055769,1.08738534691913,0.319427670883519,-0.184609858484629,curfew,9,ju,1,ju,dummy
-1.61320083644238,0.245787673729642,-0.208500795404667,1.19743068311148,0.361506050405906,-0.227987158292247,rescue,9,ju,1,ju,dummy
-1.25378830937884,0.192523713674311,0.0689944895253443,-1.46343066435872,0.0644907458228675,0.371415977405802,food,9,u,1,u,dummy
-1.30580130142708,0.239520302501372,0.00305909843624557,-0.555835063667461,0.182175540580864,0.475185188876312,sued,9,u,1,u,dummy
-1.18030963807259,0.1359336047235,-0.0114317413874135,-0.907803629873669,-0.194411016900815,0.452715043520526,cooed,9,u,1,u,dummy
-1.23452423824986,0.188797677280551,0.0106583444650536,-1.49528644623147,-0.0244278876688868,0.243872733717427,whod,9,u,1,u,dummy
-0.000316481168547162,0.665870995215853,-0.14820561984877,-1.5089869540026,0.39876684115983,0.123318731949039,tofu,9,ou,1,ou,dummy
0.0949718706658704,0.585225584104961,-0.37908947390696,-0.880486666526322,0.518358209527133,0.00458753439435356,flow,9,ou,1,ou,dummy
-0.231622935224368,0.458198589230068,-0.463284910163299,-1.36155940412184,0.460731684105377,0.116197568470124,sew,9,ou,1,ou,dummy
-0.604038710299966,0.686203506454447,0.199692841598763,-1.22810553164568,0.172319947641831,0.240022794141681,code,9,ou,1,ou,dummy
-0.697813456545678,0.604344886098593,0.175337301216532,-1.53264764687115,0.152956193940768,0.268449782237058,hoed,9,ou,1,ou,dummy
-0.0708367415514194,0.323394465434513,-0.316871054465057,-1.15050434269049,0.290805046654888,-0.108286437546661,airflow,9,ou,1,ou,dummy
-0.142045004474612,-0.00886607237181777,-0.296499852656855,-0.575482264228823,0.0992089361784181,0.374700671997331,torso,9,ou,1,ou,dummy
0.150287274907655,-0.040375220586342,-0.448708513380456,-0.984522270782258,0.393464897835814,0.00194200565900203,disco,9,ou,1,ou,dummy
0.296487814725805,0.728595485972601,-0.292158024810589,-1.09803476001485,0.361188026441153,-0.0455505204924767,backhoe,9,ou,1,ou,dummy
-0.995856157012607,0.111704474781016,-0.0893196044769039,0.854981027979391,-0.0941122739482586,-0.0799078706191267,Sid,9,I,1,I,dummy
-0.975560082073146,0.085112729008331,-0.101795550676533,1.14626390945703,0.221529593531114,-0.0564711690151044,kid,9,I,1,I,dummy
-0.983540911540866,0.0604265851974988,-0.0234844168146848,0.998920411771183,0.0370296767657248,-0.0592519187745433,hid,9,I,1,I,dummy
-1.91377577970985,0.226504902959362,-0.149549100230933,2.07232833799988,-0.00621134042010064,-0.16842418050055,feed,10,i:,1,i:,dummy
-1.97329776717619,0.195268041974978,-0.0806533100474077,2.14066074401383,-0.113467429745073,-0.191497244959574,seed,10,i:,1,i:,dummy
-1.81548119989902,0.131743517352796,0.0678855792702123,2.34180885817261,-0.022396630710569,-0.0373615195044651,keyed,10,i:,1,i:,dummy
-1.80821133883443,0.242950331330612,0.165698551378984,2.2019436676352,0.00463552045989616,-0.126974879389215,heed,10,i:,1,i:,dummy
-1.15134910056081,-0.0929907820294813,0.250312880296641,1.71816753239975,-0.26418896117148,-0.00986571335285253,coffee,10,I:,1,I:,dummy
2.08328470686591,-3.26415415923305,0.0432323218385966,2.11315478817531,-0.528934167857111,-0.285071515778836,messy,10,I:,1,I:,dummy
-1.05434189198016,0.0301710832414415,0.581538005972163,1.92297013282953,-0.237595966943183,0.00316939352029344,jockey,10,I:,1,I:,dummy
-1.89499530529299,0.0408348073357175,0.00518663733890866,1.50222847972404,0.305577641486224,0.0539366123156995,feud,10,ju,1,ju,dummy
-1.78519011212989,0.233242003534286,-0.102560538419897,1.42407869639036,0.151957974410019,0.141619517662603,queued,10,ju,1,ju,dummy
-1.73331662432525,0.0659311651136234,0.0344304836349165,1.56013803140294,0.323099485430191,-0.00659911140142768,hewed,10,ju,1,ju,dummy
-1.68083731476523,0.255898133044102,-0.0628547538734493,1.70493353477933,0.0479076775259676,0.0830417041475464,curfew,10,ju,1,ju,dummy
-1.47031425476976,0.0185835903057371,-0.11519225190503,1.64490481354683,-0.00126792966603265,-0.029657365707101,rescue,10,ju,1,ju,dummy
-1.66235975122606,0.299803513631838,0.113871405535758,0.966467817888107,-0.0153834554021379,-0.0730744368196924,food,10,u,1,u,dummy
-1.57936217073864,0.166600872833606,0.0490701180912628,1.06451184601065,0.242032155362028,0.148452639130474,sued,10,u,1,u,dummy
-0.174082881409199,-0.214963040340703,0.0162516634054109,-0.100534052348019,-0.380928464592499,0.205091295917835,cooed,10,u,1,u,dummy
-1.68901590846289,0.175892032751085,0.0251739838302317,0.493590268928303,0.100593770764567,0.123039807078353,whod,10,u,1,u,dummy
-1.56444381001234,0.36419330973893,-0.129863447884441,1.07971364393084,-0.0860567488592112,-0.155838976795056,tofu,10,ou,1,ou,dummy
-0.871232266415763,1.124938159672,0.121087132883298,0.25769209892636,-0.184346738809473,0.0161325408362194,sew,10,ou,1,ou,dummy
-0.220276790257125,-1.35549842401999,1.62086255060053,0.384712527067474,-0.3317208670901,0.118459313053627,code,10,ou,1,ou,dummy
-1.09258439028869,0.663618907599154,0.0232789573376413,0.192668192317519,-0.263957590814642,0.0185092286567534,hoed,10,ou,1,ou,dummy
-1.04154390739771,0.637180547426393,-0.144763841091064,0.136791313475735,-0.346850064539637,-0.0962419774756937,airflow,10,ou,1,ou,dummy
-0.658664557995882,0.785903989776465,-0.272042662019099,0.224434111442357,-0.467522360937015,0.0850220759769307,torso,10,ou,1,ou,dummy
-1.21041672171061,0.71909380397286,-0.274492467263892,0.501807456993272,0.026459674480413,0.0157949411701452,disco,10,ou,1,ou,dummy
-1.56807874054464,0.903339658039983,-0.159577718805888,0.0969379513606391,-0.202664857353244,-0.102465961139636,backhoe,10,ou,1,ou,dummy
-0.501605267912935,0.193002094999815,-0.330966914437905,1.13634736904177,0.0862575305110562,-0.0194890651959229,Sid,10,I,1,I,dummy
-0.608835718615661,0.184334263371299,-0.321986446177528,1.63729310249717,0.209255290983867,-0.147182002710223,kid,10,I,1,I,dummy
